,Acousticness,Danceability,Energy,Hyper,Liveliness,Loudness,Speechiness,Valence
332,0.78616054798387,-0.040715950590778024,0.6886436353678257,1.1991569524068237,-0.17454578171439408,-0.5015522081323277,0.770863436064256,1.5939052938658638
471,-0.5941238720785083,0.8268741815957159,1.21110286298723,1.1904980371799265,0.45862812111414386,0.5932724122607984,-0.21874840417254537,0.30890469765234474
1046,-0.516877562622403,0.6711528758186528,0.819258442272677,1.1883333083732013,-0.7198923367312317,-0.2406760290542782,-0.677859369854544,0.949118517829899
565,-0.05396354756063307,1.7686173165331924,-0.03626854295409796,1.1840038507597526,0.35650329807728304,0.567612460220335,0.9431839057572312,1.4612895739719423
260,-0.530973604493955,0.5599233716921791,0.8715043650346181,1.179674393146304,-0.9752043943233841,1.129458493439659,-0.2212101251681592,0.9262537385378434
702,0.752330047492145,0.3671255645396247,0.923750287796558,1.1775096643395786,-0.33113717703758083,0.7253142488023527,2.1740444035641984,0.9674103412635434
517,-0.5901769803544737,-1.3087322976325773,1.3678406312730513,1.1775096643395786,-0.8928237037403163,1.116628517419427,-0.639702694422528,1.378976368520543
626,-0.20845616647284376,0.797212980495323,0.49272142501054883,1.1753449355328534,-1.0923075247389846,0.11642497017551166,0.04096316086472475,1.3012361189275536
89,0.526793377547312,0.2558960604131518,0.9759962105584984,1.1710154779194049,-0.6987865399702804,0.5339337731672262,-0.5387721336023568,0.949118517829899
696,-0.21634994992091292,-0.1667760552674482,0.8845658457251026,1.1645212914992318,-0.4128370354670697,0.2885604817802899,-0.7492492787273481,1.3241008982196092
343,-0.2552550254863966,0.648906974993358,0.5906825301891873,1.1623565626925074,-0.5966617169334195,0.8915693547311917,-0.3319875699707862,1.2280688251929759
753,0.058804787411783487,0.41161736619021416,0.9106888071060728,1.1623565626925074,-0.20177906785755703,0.9348705237994746,-0.2765988475694728,0.9262537385378434
138,-0.6953560063832467,-0.2483443582935289,0.9302810281418005,1.1601918338857822,1.0101021655131932,0.5392795965089895,-0.2569050796045612,1.3012361189275536
1175,0.18284995588144162,0.9900107876478773,0.1923073691293917,1.1580271050790578,-1.030351798763289,-0.004390637348339679,-0.4575353407470969,1.5664675587153976
62,1.3218101391028485,0.7749670796700282,0.6886436353678257,1.1493681898521597,-0.5285785015755121,0.35110661487892064,3.318744666524678,0.9857021646971873
342,1.4289400573266442,1.0419178895735641,0.8715043650346181,1.1428740034319858,0.7650025902247266,-0.34598874888701503,1.152430190384416,0.5512713581481329
650,-0.6607135738797203,0.26331136068824923,1.3221254488563534,1.1363798170118118,-0.8615054246756787,-0.6592539967143454,-0.2372113116396499,0.38664494724533355
559,-0.06524038105787482,-0.2335137577433324,0.8388506633084054,1.1342150882050885,-0.22220403246492923,0.9541154878298223,-0.45384275925367595,1.365257500945309
1204,-0.6735691640665757,-0.040715950590778024,1.3678406312730513,1.123391444171464,0.8535107701900062,1.674732474299517,-0.6323175314356861,0.48267702027196624
456,-0.6951417465467989,-0.36698916269510085,1.3025332278206265,1.1212267153647406,-0.31752053396599955,1.47907533999098,-0.48707599269446405,0.7707732393518659
994,-0.6944482212867187,0.45610916784080446,0.9629347298680133,1.116897257751291,-0.6817657361308036,1.1716904978395892,-0.5375412731045497,0.7296166366261659
666,-0.6251351641959229,-0.6784317742492272,1.2829410067848988,1.116897257751291,1.0781853808711006,0.7060692847720045,3.146424196831702,0.9811292088387767
435,-0.691200493239513,0.8787812835214036,0.740889558129767,1.1104030713311182,-0.696063211355964,1.193608373540819,-0.6852445328413858,0.7662002834934548
387,-0.46444028686022926,1.7315408151577019,-0.2844366760733146,1.1017441561042198,0.9215939855479136,0.08060795378569689,-0.5449264360913916,1.6579266758836197
1006,-0.04832513081201224,0.42644796674041063,0.9106888071060728,1.1017441561042198,-0.15412081710702188,0.677201838726483,2.8879434922922393,0.7890650627855103
395,-0.6414865727669232,-0.28542085966902014,1.224164343677715,1.101744156104219,-0.9023553538904232,0.8915693547311917,-0.5338486916111288,0.7890650627855103
993,-0.4514719283384014,-0.33732796159470785,1.1588569402252895,1.0974146984907702,0.47905308572151606,1.0706544366802626,0.012653369415164553,0.9033889592457879
877,1.4345784740752647,0.1743277573870711,0.8257891826179196,1.0952499696840459,-0.7232964974991271,0.014854326682008503,-0.2396730326352637,1.0497235467149433
996,-0.6881726634455038,-0.7229235758998166,1.6029472837017837,1.095249969684045,1.7590175344501737,0.4275518886661359,2.432525108103661,0.5146877112808445
424,-0.653609168776458,0.9232730851719931,0.1923073691293917,1.0887557832638721,-0.9255036471121117,1.4427237412669893,-0.3553739194291186,1.4612895739719423
121,-0.14248669051398008,1.0641637903988599,0.49272142501054883,1.088755783263871,-0.017954386391207135,1.7174990610336236,0.6108515713493502,0.9536914736883095
684,-0.037048297314770655,0.41161736619021416,0.904158066760831,1.0800968680369738,0.9692522362984488,1.129458493439659,-0.12520300633921577,0.7616273276350441
459,-0.5467611713900934,0.07051355353569566,0.5449673477724901,1.0779321392302494,1.084993702406891,1.0915031477131396,-0.6938605563260345,1.4704354856887645
182,-0.5805916718818184,1.7389561154327993,0.055161821879298634,1.075767410423525,-0.9214186541906374,0.12177079351727486,2.11250137867385,1.1228908404495204
55,-0.6849023817313036,0.9900107876478773,0.09434626395075328,1.0736026816167998,-0.7341898119563922,0.2693155177499422,-0.5670819250519169,1.5253109559896971
643,0.22795728987040811,0.9974260879229756,0.5253751267367617,1.0692732240033502,-0.4264536785386512,-0.05517595909509102,-0.7295555107624366,0.9079619151041985
1216,1.299256472108365,0.6563222752684571,0.3882295794866686,1.067108495196627,2.3649581511355486,0.4553501700433054,0.6970118061958382,1.3058090747859648
363,-0.40354538597512435,0.8194588813206168,0.2118995901651194,1.067108495196627,-0.7069565258132293,-0.886451488739286,-0.6495495784049837,1.45214366225512
326,0.22795728987040811,1.3162839997521993,0.740889558129767,1.067108495196627,-0.1609291386428126,0.66597560970878,0.03850143986911075,0.4049367706789775
176,-0.6943128992847517,-0.5375410690223605,1.3351869295468386,1.060614308776453,-0.7539339444101854,0.015923491350361047,-0.5695436460475309,0.7021789014756993
440,-0.6341566309937162,1.3756064019529852,0.819258442272677,1.0584495799697287,-0.946609443873063,0.9113489010957156,0.5000741265467235,0.24031035977617818
551,0.9045672997049072,-0.819322479476093,1.4004943329992643,1.0584495799697287,0.15225365200356109,1.018265367930982,-0.45630448024928993,0.779919151068688
763,-0.6795458858201139,1.0789943909490554,0.695174375713069,1.0562848511630043,1.936033894380732,0.16881403892479158,-0.20520893869666867,0.5924279608738333
777,-0.33813975169112276,-0.1371148541670552,1.4919246978326608,1.051955393549555,0.3156533688625384,0.597014488600033,-0.05135137647079785,0.21744558048412266
117,-0.6945497127881939,-1.6498361102870962,1.459270996106448,1.0454612071293818,-0.8022730273142995,0.4639034873901267,0.29082784191953903,1.1823392666088648
442,-0.6959254864748573,-0.3224973610445114,1.1980413822967455,1.045461207129381,0.6356444810447026,1.3240464630798439,-0.5338486916111288,0.7296166366261659
1068,-0.6928074420128699,0.3374643634392317,1.0608958350466517,1.0411317495159322,-0.7934222093177715,1.4491387292771052,-0.4353798517865714,0.5055417995640218
100,-0.6449823911510681,-0.12969955389195698,1.1588569402252895,1.038967020709207,-0.6286608281516359,1.345429756446897,-0.6483187179071768,0.6518763870331772
420,-0.6759936832684826,0.1075900549111869,1.1915106419515022,1.0368022919024835,2.2696416496344782,1.2026962732218165,-0.6101620424751608,0.45523928512150014
1212,-0.2975431511010528,0.4783550686660984,0.3947603198319104,1.0346375630957583,1.35732656383852,-0.7560133992002613,2.2109702184984075,1.3378197657948423
423,-0.3652041520845027,0.48577036894119663,1.0086499122847112,1.0346375630957583,0.7990441979036803,0.52751878515711,-0.22859528815500105,0.473531108555144
1027,-0.6514665704119821,1.7760326168082905,0.9498732491775275,1.0303081054823087,2.7802657648187825,0.15384573356785453,1.2755162401651126,-0.24899591707380955
208,0.38019454208317055,0.5969998730676703,0.9433425088322857,1.0259786478688602,-0.760742265945976,0.8204699042857394,-0.5166166446418312,0.47810406441355563
690,0.8707367992131826,0.678568176093751,0.37516809879618274,1.0216491902554106,1.561576209912242,-0.8672065247089383,1.8786378840905262,1.2143499576177426
145,-0.15376352401122176,2.176458831663596,-0.27137519538282945,1.0129902750285134,1.9768838235954764,-0.22356939436063558,0.1554331871607727,1.1777663107504537
425,-0.6538347054464028,0.6563222752684571,0.23149181120084636,1.0129902750285122,-0.6919782184344897,1.5929413771705383,-0.18305344973614332,1.4109870595294196
751,-0.6873832851006968,-0.6636011736990298,1.028242133320439,1.010825546221789,1.084993702406891,1.4983203040213275,-0.4070700603370112,1.1045990170158766
169,-0.3866301357292618,-0.5078798679219667,1.2829410067848988,1.0064960886083394,0.0977870797172352,-0.027377677717922006,-0.41568608382166,0.642730475316355
1130,-0.18251944942918794,-0.1371148541670552,0.9564039895227707,1.0021666309948898,0.18629525968251479,-0.0851125698089656,0.3892966817440965,0.8622323565200875
0,0.4422171263179996,1.8576009198343704,-0.14076038847797823,0.9956724445747168,-0.9295886400335861,-0.3336933552009596,0.6477773862835595,1.1549015314583981
80,-0.27611716745629367,0.8491200824210107,0.6298669722606434,0.9935077157679915,0.6969193748668197,1.4379125002594022,0.3523708668098873,0.6930329897588776
268,-0.16560419918332542,2.0652293275371223,-0.382397781251953,0.9913429869612672,2.7598408002114105,-1.7166578537151296,2.0509583537835017,1.3561115892284874
164,0.2674262071107541,-0.1667760552674482,1.047834354356166,0.9913429869612662,-0.6885740576665943,0.03944511405411941,-0.6975531378194554,0.7296166366261659
